delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.1;0.99;0.01;0.2;185;69;65;1;4;-1.0;{Assignment=0.46551724137931033, Mail to Customer=0.034482758620689655, Status Change=0.08620689655172414, External Vendor Assignment=0.017241379310344827, Resolved=0.017241379310344827, Update from customer=0.10344827586206896, Reassignment=0.017241379310344827, Quality Indicator=0.06896551724137931, Quality Indicator Set=0.034482758620689655, Operator Update=0.017241379310344827, Quality Indicator Fixed=0.1206896551724138, Communication with customer=0.017241379310344827};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;484;69;68;0;1;-1.0;{Pending vendor=0.01775147928994083, Mail to Customer=0.005917159763313609, Status Change=0.21301775147928995, Problem Workaround=0.005917159763313609, External Vendor Assignment=0.023668639053254437, Service Change=0.005917159763313609, Update from customer=0.023668639053254437, Update=0.005917159763313609, Quality Indicator=0.005917159763313609, Reopen=0.01775147928994083, Impact Change=0.011834319526627219, Quality Indicator Fixed=0.05325443786982249, Communication with customer=0.03550295857988166, Urgency Change=0.011834319526627219, Open=0.011834319526627219, Assignment=0.47928994082840237, Description Update=0.023668639053254437, Notify By Change=0.005917159763313609, Closed=0.029585798816568046, Affected CI Change=0.005917159763313609, Incident reproduction=0.005917159763313609};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;412;69;64;0;2;-1.0;{Mail to Customer=0.042735042735042736, Status Change=0.1282051282051282, Analysis/Research=0.017094017094017096, Caused By CI=0.008547008547008548, External Vendor Assignment=0.05982905982905983, Update from customer=0.042735042735042736, Quality Indicator=0.017094017094017096, Impact Change=0.008547008547008548, Quality Indicator Fixed=0.07692307692307693, Communication with customer=0.008547008547008548, Urgency Change=0.008547008547008548, Open=0.017094017094017096, Assignment=0.46153846153846156, Description Update=0.017094017094017096, External update=0.017094017094017096, Closed=0.02564102564102564, Communication with vendor=0.02564102564102564, Quality Indicator Set=0.017094017094017096};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;251;69;68;2;1;-1.0;{Pending vendor=0.02112676056338028, Status Change=0.176056338028169, External Vendor Assignment=0.007042253521126761, Update from customer=0.035211267605633804, Quality Indicator=0.02112676056338028, Reopen=0.035211267605633804, Impact Change=0.035211267605633804, Quality Indicator Fixed=0.04929577464788732, Communication with customer=0.035211267605633804, Urgency Change=0.028169014084507043, Assignment=0.45774647887323944, Description Update=0.014084507042253521, Notify By Change=0.007042253521126761, Vendor Reference=0.007042253521126761, Closed=0.04929577464788732, Communication with vendor=0.007042253521126761, Resolved=0.007042253521126761, Quality Indicator Set=0.007042253521126761};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;339;68;66;0;5;-1.0;{Pending vendor=0.036585365853658534, Mail to Customer=0.06097560975609756, Status Change=0.0975609756097561, External Vendor Assignment=0.012195121951219513, Update from customer=0.024390243902439025, Reassignment=0.012195121951219513, Quality Indicator=0.024390243902439025, Reopen=0.024390243902439025, Impact Change=0.012195121951219513, Quality Indicator Fixed=0.06097560975609756, Communication with customer=0.06097560975609756, Urgency Change=0.012195121951219513, Assignment=0.35365853658536583, Description Update=0.06097560975609756, Closed=0.06097560975609756, Resolved=0.036585365853658534, Quality Indicator Set=0.024390243902439025, OO Response=0.012195121951219513, Operator Update=0.012195121951219513};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;345;68;67;0;4;-1.0;{Pending vendor=0.019801980198019802, Mail to Customer=0.0891089108910891, Status Change=0.1188118811881188, Caused By CI=0.0297029702970297, External Vendor Assignment=0.0297029702970297, Update from customer=0.06930693069306931, Reassignment=0.009900990099009901, Quality Indicator=0.019801980198019802, Reopen=0.019801980198019802, Quality Indicator Fixed=0.04950495049504951, Communication with customer=0.009900990099009901, Assignment=0.4158415841584158, Description Update=0.019801980198019802, Closed=0.06930693069306931, Communication with vendor=0.009900990099009901, Quality Indicator Set=0.019801980198019802};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;346;69;64;1;2;-1.0;{Pending vendor=0.020202020202020204, Mail to Customer=0.04040404040404041, Status Change=0.1414141414141414, Analysis/Research=0.010101010101010102, Caused By CI=0.010101010101010102, External Vendor Assignment=0.030303030303030304, Update from customer=0.030303030303030304, Reopen=0.020202020202020204, Reassignment=0.010101010101010102, Quality Indicator=0.020202020202020204, Impact Change=0.010101010101010102, Quality Indicator Fixed=0.030303030303030304, Urgency Change=0.010101010101010102, Communication with customer=0.030303030303030304, Assignment=0.46464646464646464, External update=0.020202020202020204, Description Update=0.030303030303030304, Closed=0.04040404040404041, Communication with vendor=0.020202020202020204, Resolved=0.010101010101010102};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;471;69;69;2;3;-1.0;{Pending vendor=0.032, Mail to Customer=0.048, Status Change=0.152, External Vendor Assignment=0.04, Update from customer=0.032, Reopen=0.016, Quality Indicator=0.04, Quality Indicator Fixed=0.072, Communication with customer=0.024, Assignment=0.424, Description Update=0.024, Notify By Change=0.008, Closed=0.032, Communication with vendor=0.016, Quality Indicator Set=0.032, OO Response=0.008};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;379;69;69;0;3;-1.0;{Pending vendor=0.008333333333333333, Mail to Customer=0.025, Status Change=0.14166666666666666, Analysis/Research=0.008333333333333333, Caused By CI=0.008333333333333333, External Vendor Assignment=0.041666666666666664, Update from customer=0.025, Quality Indicator=0.008333333333333333, Communication with customer=0.058333333333333334, Quality Indicator Fixed=0.05, Urgency Change=0.008333333333333333, Assignment=0.5083333333333333, Description Update=0.03333333333333333, Notify By Change=0.008333333333333333, External update=0.03333333333333333, Closed=0.008333333333333333, Resolved=0.008333333333333333, Quality Indicator Set=0.016666666666666666};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;212;67;67;1;6;-1.0;{Pending vendor=0.014285714285714285, Mail to Customer=0.014285714285714285, Status Change=0.21428571428571427, Analysis/Research=0.007142857142857143, External Vendor Assignment=0.014285714285714285, Update from customer=0.02857142857142857, Reopen=0.007142857142857143, Quality Indicator=0.03571428571428571, Impact Change=0.007142857142857143, Quality Indicator Fixed=0.05, Communication with customer=0.02142857142857143, Urgency Change=0.007142857142857143, Assignment=0.4357142857142857, External update=0.03571428571428571, Description Update=0.02142857142857143, Closed=0.014285714285714285, Communication with vendor=0.03571428571428571, Resolved=0.014285714285714285, Operator Update=0.007142857142857143, Quality Indicator Set=0.014285714285714285};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;47;43;42;1;2;-1.0;{Assignment=0.5925925925925926, Mail to Customer=0.037037037037037035, Status Change=0.037037037037037035, Update from customer=0.037037037037037035, Quality Indicator Set=0.07407407407407407, Quality Indicator=0.07407407407407407, Quality Indicator Fixed=0.14814814814814814};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;100;43;43;0;0;-1.0;{Pending vendor=0.016129032258064516, Assignment=0.41935483870967744, Mail to Customer=0.016129032258064516, Status Change=0.27419354838709675, Description Update=0.03225806451612903, Closed=0.016129032258064516, Problem Workaround=0.016129032258064516, External Vendor Assignment=0.03225806451612903, Update from customer=0.03225806451612903, Quality Indicator=0.016129032258064516, Reopen=0.016129032258064516, Quality Indicator Fixed=0.11290322580645161};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;125;44;42;0;1;-1.0;{Assignment=0.425, Mail to Customer=0.1, External update=0.05, Status Change=0.125, Description Update=0.025, External Vendor Assignment=0.05, Quality Indicator Set=0.05, Quality Indicator=0.05, Quality Indicator Fixed=0.1, Communication with customer=0.025};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;70;44;43;1;1;-1.0;{Pending vendor=0.03225806451612903, Status Change=0.12903225806451613, Update from customer=0.04838709677419355, Quality Indicator=0.03225806451612903, Impact Change=0.016129032258064516, Quality Indicator Fixed=0.06451612903225806, Communication with customer=0.04838709677419355, Urgency Change=0.016129032258064516, Assignment=0.532258064516129, Description Update=0.03225806451612903, Closed=0.016129032258064516, Resolved=0.016129032258064516, Quality Indicator Set=0.016129032258064516};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;81;43;43;0;4;-1.0;{Pending vendor=0.025, Mail to Customer=0.025, Status Change=0.125, Update from customer=0.05, Reassignment=0.025, Quality Indicator Fixed=0.025, Communication with customer=0.05, Assignment=0.45, Description Update=0.075, Resolved=0.05, Quality Indicator Set=0.05, Operator Update=0.025, OO Response=0.025};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;123;44;42;0;2;-1.0;{Pending vendor=0.023255813953488372, Assignment=0.3488372093023256, Mail to Customer=0.13953488372093023, Status Change=0.13953488372093023, Closed=0.09302325581395349, External Vendor Assignment=0.046511627906976744, Update from customer=0.06976744186046512, Quality Indicator=0.023255813953488372, Reassignment=0.023255813953488372, Quality Indicator Set=0.046511627906976744, Communication with customer=0.023255813953488372, Quality Indicator Fixed=0.023255813953488372};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;127;43;42;0;1;-1.0;{Mail to Customer=0.03508771929824561, Status Change=0.14035087719298245, Analysis/Research=0.017543859649122806, Caused By CI=0.017543859649122806, Update from customer=0.03508771929824561, Reopen=0.03508771929824561, Reassignment=0.017543859649122806, Quality Indicator=0.017543859649122806, Impact Change=0.017543859649122806, Quality Indicator Fixed=0.05263157894736842, Urgency Change=0.017543859649122806, Assignment=0.49122807017543857, External update=0.03508771929824561, Description Update=0.017543859649122806, Closed=0.05263157894736842};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;200;44;44;0;1;-1.0;{Assignment=0.47619047619047616, Mail to Customer=0.06349206349206349, Status Change=0.09523809523809523, Closed=0.031746031746031744, External Vendor Assignment=0.031746031746031744, Update from customer=0.047619047619047616, Reopen=0.015873015873015872, Quality Indicator=0.047619047619047616, Quality Indicator Set=0.031746031746031744, OO Response=0.015873015873015872, Quality Indicator Fixed=0.1111111111111111, Communication with customer=0.031746031746031744};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;170;43;44;0;1;-1.0;{Assignment=0.5285714285714286, External update=0.02857142857142857, Status Change=0.14285714285714285, Notify By Change=0.014285714285714285, Description Update=0.02857142857142857, External Vendor Assignment=0.05714285714285714, Update from customer=0.04285714285714286, Communication with customer=0.1, Quality Indicator Fixed=0.05714285714285714};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;83;43;44;0;2;-1.0;{Pending vendor=0.03773584905660377, Mail to Customer=0.018867924528301886, Status Change=0.16981132075471697, Update from customer=0.018867924528301886, Reopen=0.018867924528301886, Quality Indicator=0.018867924528301886, Communication with customer=0.03773584905660377, Quality Indicator Fixed=0.05660377358490566, Assignment=0.37735849056603776, Description Update=0.018867924528301886, External update=0.09433962264150944, Closed=0.03773584905660377, Communication with vendor=0.05660377358490566, Operator Update=0.018867924528301886, Quality Indicator Set=0.018867924528301886};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;37;33;32;1;1;-1.0;{Assignment=0.5238095238095238, Mail to Customer=0.047619047619047616, Status Change=0.047619047619047616, Update from customer=0.047619047619047616, Quality Indicator Set=0.09523809523809523, Quality Indicator=0.047619047619047616, Quality Indicator Fixed=0.19047619047619047};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;47;33;32;0;0;-1.0;{Assignment=0.3870967741935484, Pending vendor=0.03225806451612903, Mail to Customer=0.03225806451612903, Status Change=0.22580645161290322, Description Update=0.06451612903225806, External Vendor Assignment=0.03225806451612903, Update from customer=0.06451612903225806, Quality Indicator Fixed=0.16129032258064516};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;77;34;33;0;0;-1.0;{Assignment=0.32142857142857145, Mail to Customer=0.14285714285714285, Status Change=0.17857142857142858, External update=0.07142857142857142, External Vendor Assignment=0.03571428571428571, Quality Indicator Set=0.07142857142857142, Quality Indicator Fixed=0.14285714285714285, Communication with customer=0.03571428571428571};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;30;33;30;0;0;-1.0;{Assignment=0.5, Status Change=0.07692307692307693, Description Update=0.038461538461538464, Closed=0.038461538461538464, Update from customer=0.11538461538461539, Quality Indicator Fixed=0.11538461538461539, Communication with customer=0.11538461538461539};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;62;33;33;0;2;-1.0;{Assignment=0.3684210526315789, Pending vendor=0.05263157894736842, Mail to Customer=0.05263157894736842, Description Update=0.05263157894736842, Status Change=0.05263157894736842, Resolved=0.10526315789473684, Update from customer=0.10526315789473684, Quality Indicator Set=0.05263157894736842, Reassignment=0.05263157894736842, Quality Indicator Fixed=0.05263157894736842, Communication with customer=0.05263157894736842};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;84;34;32;0;2;-1.0;{Assignment=0.375, Mail to Customer=0.20833333333333334, Status Change=0.08333333333333333, Closed=0.041666666666666664, External Vendor Assignment=0.08333333333333333, Update from customer=0.08333333333333333, Reassignment=0.041666666666666664, Quality Indicator Set=0.041666666666666664, Quality Indicator Fixed=0.041666666666666664};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;60;33;32;0;1;-1.0;{Assignment=0.4857142857142857, Mail to Customer=0.05714285714285714, Status Change=0.11428571428571428, Description Update=0.02857142857142857, External update=0.05714285714285714, Caused By CI=0.02857142857142857, Closed=0.08571428571428572, Update from customer=0.02857142857142857, Reopen=0.05714285714285714, Reassignment=0.02857142857142857, Quality Indicator Fixed=0.02857142857142857};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;58;34;34;0;0;-1.0;{Assignment=0.4, Mail to Customer=0.1, Status Change=0.1, Closed=0.05, External Vendor Assignment=0.05, Quality Indicator=0.05, Quality Indicator Set=0.05, Reopen=0.025, Quality Indicator Fixed=0.125, Communication with customer=0.05};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;81;33;34;0;0;-1.0;{Assignment=0.5818181818181818, External update=0.03636363636363636, Notify By Change=0.01818181818181818, Status Change=0.16363636363636364, Description Update=0.01818181818181818, External Vendor Assignment=0.01818181818181818, Update from customer=0.03636363636363636, Communication with customer=0.05454545454545454, Quality Indicator Fixed=0.07272727272727272};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;50;34;34;0;0;-1.0;{Assignment=0.40625, Mail to Customer=0.03125, External update=0.15625, Description Update=0.03125, Status Change=0.09375, Closed=0.0625, Communication with vendor=0.09375, Quality Indicator=0.03125, Reopen=0.03125, Operator Update=0.03125, Communication with customer=0.03125};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;12544;664;585;89;0;-1.0;{Mail to Customer=0.02319451765946231, Status Change=0.15129151291512916, External Vendor Reassignment=5.271481286241434E-4, External Vendor Assignment=0.024248813916710597, Callback Request=0.0010542962572482868, Update=0.005798629414865577, Quality Indicator=0.02055877701634159, Urgency Change=0.009488666315234581, Open=0.0015814443858724301, Assignment=0.4470216130732736, Description Update=0.02635740643120717, Notify By Change=0.002635740643120717, Vendor Reference=0.0031628887717448603, Incident reproduction=5.271481286241434E-4, Resolved=0.00790722192936215, Operator Update=0.01845018450184502, Pending vendor=0.022667369530838165, Vendor Reference Change=5.271481286241434E-4, Analysis/Research=0.005271481286241434, Caused By CI=0.005798629414865577, Problem Workaround=5.271481286241434E-4, Service Change=0.0015814443858724301, Update from customer=0.033210332103321034, Reassignment=0.0063257775434897206, Reopen=0.01107011070110701, Impact Change=0.008961518186610437, Communication with customer=0.03426462836056932, Quality Indicator Fixed=0.06431207169214549, External update=0.010015814443858724, Closed=0.03479177648919346, Affected CI Change=0.0015814443858724301, Communication with vendor=0.005271481286241434, Quality Indicator Set=0.010015814443858724};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;13984;665;611;100;0;-1.0;{Mail to Customer=0.02142857142857143, Status Change=0.17559523809523808, External Vendor Assignment=0.023214285714285715, Update=0.008333333333333333, Quality Indicator=0.023809523809523808, Urgency Change=0.006547619047619048, Open=0.0017857142857142857, Assignment=0.4148809523809524, Description Update=0.04702380952380952, Notify By Change=0.0017857142857142857, Vendor Reference=0.007142857142857143, Contact Change=5.952380952380953E-4, Incident reproduction=5.952380952380953E-4, Resolved=0.01011904761904762, Operator Update=0.02023809523809524, Pending vendor=0.0380952380952381, Analysis/Research=0.002976190476190476, Caused By CI=0.007142857142857143, Problem Workaround=0.0017857142857142857, Service Change=0.0017857142857142857, Update from customer=0.020833333333333332, Reopen=0.013095238095238096, Reassignment=0.005952380952380952, Impact Change=0.006547619047619048, Communication with customer=0.03869047619047619, Quality Indicator Fixed=0.0494047619047619, External update=0.007142857142857143, Closed=0.025, Affected CI Change=0.0017857142857142857, Communication with vendor=0.010714285714285714, Quality Indicator Set=0.005952380952380952};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;16274;665;598;95;0;-1.0;{Mail to Customer=0.022963367960634227, Status Change=0.16183706943685075, External Vendor Assignment=0.028430836522689993, Update=0.006014215418261345, Quality Indicator=0.020229633679606344, Urgency Change=0.006014215418261345, Open=0.008747949699289229, Assignment=0.4559868780754511, Description Update=0.02077638053581192, Notify By Change=5.467468562055768E-4, Vendor Reference=0.005467468562055768, Contact Change=5.467468562055768E-4, Resolved=0.009841443411700382, Operator Update=0.01366867140513942, Pending vendor=0.019682886823400764, Analysis/Research=0.008201202843083653, Caused By CI=0.005467468562055768, Problem Workaround=0.0010934937124111536, Update from customer=0.034991798797156914, Reassignment=0.0065609622744669215, Reopen=0.013121924548933843, Impact Change=0.006014215418261345, Communication with customer=0.030071077091306724, Quality Indicator Fixed=0.057408419901585565, External update=0.004920721705850191, Closed=0.03116457080371788, Communication with vendor=0.008747949699289229, Referred=0.0010934937124111536, Problem Closure=5.467468562055768E-4, Quality Indicator Set=0.009841443411700382};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;8491;666;587;100;1;-1.0;{Mail to Customer=0.023809523809523808, Status Change=0.1581196581196581, External Vendor Assignment=0.02442002442002442, Update=0.009157509157509158, Quality Indicator=0.022588522588522588, Urgency Change=0.008547008547008548, Open=0.001221001221001221, Assignment=0.44505494505494503, Notify By Change=0.0030525030525030525, Description Update=0.030525030525030524, Vendor Reference=0.0030525030525030525, Contact Change=6.105006105006105E-4, Resolved=0.014652014652014652, Operator Update=0.01221001221001221, Pending vendor=0.0231990231990232, Analysis/Research=0.004884004884004884, Caused By CI=0.006105006105006105, Problem Workaround=0.0018315018315018315, Service Change=0.0018315018315018315, Update from customer=0.02442002442002442, Reopen=0.018315018315018316, Reassignment=0.009768009768009768, Impact Change=0.009157509157509158, Communication with customer=0.028693528693528692, Quality Indicator Fixed=0.05860805860805861, External update=0.005494505494505495, Closed=0.0347985347985348, Affected CI Change=0.001221001221001221, Communication with vendor=0.004273504273504274, OO Response=6.105006105006105E-4, Quality Indicator Set=0.009768009768009768};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;13354;664;590;98;1;-1.0;{Mail to Customer=0.025748502994011976, Status Change=0.1568862275449102, External Vendor Assignment=0.023353293413173652, Callback Request=0.0017964071856287425, Update=0.006586826347305389, Quality Indicator=0.025748502994011976, Urgency Change=0.011976047904191617, Open=0.0017964071856287425, Assignment=0.4239520958083832, Description Update=0.025748502994011976, Notify By Change=5.988023952095808E-4, Vendor Reference=0.003592814371257485, Resolved=0.013772455089820359, Operator Update=0.016167664670658683, Pending vendor=0.025149700598802394, Vendor Reference Change=5.988023952095808E-4, Analysis/Research=0.0017964071856287425, Caused By CI=0.005988023952095809, Problem Workaround=0.0023952095808383233, Update from customer=0.024550898203592814, Reassignment=0.00718562874251497, Reopen=0.02155688622754491, Impact Change=0.008982035928143712, Communication with customer=0.0407185628742515, Quality Indicator Fixed=0.05808383233532934, External update=0.005988023952095809, Closed=0.04431137724550898, Affected CI Change=0.0011976047904191617, Communication with vendor=0.004790419161676647, Quality Indicator Set=0.008383233532934131, OO Response=5.988023952095808E-4};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;9583;666;600;93;1;-1.0;{Mail to Customer=0.021689497716894976, Status Change=0.16666666666666666, External Vendor Reassignment=5.707762557077625E-4, External Vendor Assignment=0.02682648401826484, Callback Request=0.001141552511415525, Update=0.008561643835616438, Quality Indicator=0.02511415525114155, Urgency Change=0.003995433789954338, Open=0.001141552511415525, Assignment=0.4383561643835616, Description Update=0.02454337899543379, Notify By Change=0.001141552511415525, Vendor Reference=0.0028538812785388126, Resolved=0.014269406392694063, Operator Update=0.010273972602739725, Pending vendor=0.021689497716894976, Analysis/Research=0.00228310502283105, Caused By CI=0.007420091324200913, Problem Workaround=5.707762557077625E-4, Service Change=5.707762557077625E-4, Update from customer=0.03367579908675799, Reassignment=0.005707762557077625, Reopen=0.015410958904109588, Impact Change=0.003424657534246575, Communication with customer=0.04337899543378995, Quality Indicator Fixed=0.05821917808219178, External update=0.006278538812785388, Closed=0.03139269406392694, Affected CI Change=0.001141552511415525, Communication with vendor=0.010844748858447488, Quality Indicator Set=0.010844748858447488};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;13507;665;615;77;0;-1.0;{Mail to Customer=0.024861878453038673, Status Change=0.15303867403314916, External Vendor Assignment=0.02707182320441989, Update=0.008287292817679558, Quality Indicator=0.023204419889502764, Urgency Change=0.0066298342541436465, Open=0.0066298342541436465, Assignment=0.41325966850828727, Description Update=0.03812154696132597, Notify By Change=0.0011049723756906078, Vendor Reference=0.008839779005524863, Resolved=0.013812154696132596, Operator Update=0.01270718232044199, Pending vendor=0.03314917127071823, Analysis/Research=0.004972375690607734, Caused By CI=0.0071823204419889505, Problem Workaround=0.0016574585635359116, Service Change=0.0016574585635359116, Update from customer=0.02430939226519337, Reassignment=0.011049723756906077, Reopen=0.015469613259668509, Impact Change=0.0055248618784530384, Quality Indicator Fixed=0.049171270718232046, Communication with customer=0.03756906077348066, External update=0.011049723756906077, Closed=0.03591160220994475, Affected CI Change=0.0016574585635359116, Communication with vendor=0.01270718232044199, Quality Indicator Set=0.008839779005524863, OO Response=5.524861878453039E-4};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;13452;666;603;87;1;-1.0;{Mail to Customer=0.02569710224166211, Status Change=0.16566429743028976, External Vendor Reassignment=5.467468562055768E-4, External Vendor Assignment=0.030071077091306724, Update=0.002733734281027884, Quality Indicator=0.025150355385456534, Urgency Change=0.0065609622744669215, Open=0.002186987424822307, Assignment=0.45161290322580644, Notify By Change=0.0016402405686167304, Description Update=0.027884089666484417, Vendor Reference=0.005467468562055768, Resolved=0.007654455986878075, Operator Update=0.014215418261344996, Pending vendor=0.023510114816839803, Analysis/Research=0.0016402405686167304, Caused By CI=0.007107709130672498, Problem Workaround=5.467468562055768E-4, Update from customer=0.026243849097867686, Reopen=0.01202843083652269, Reassignment=0.007654455986878075, Impact Change=0.004920721705850191, Communication with customer=0.03991252050300711, Quality Indicator Fixed=0.045379989065062874, External update=0.004920721705850191, Closed=0.03225806451612903, Affected CI Change=5.467468562055768E-4, Communication with vendor=0.010934937124111536, Referred=5.467468562055768E-4, Quality Indicator Set=0.014215418261344996, OO Response=5.467468562055768E-4};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;14939;666;590;96;0;-1.0;{Mail to Customer=0.025871766029246346, Status Change=0.17604049493813273, External Vendor Assignment=0.03093363329583802, Update=0.006186726659167604, Quality Indicator=0.01799775028121485, Urgency Change=0.006186726659167604, Open=0.0044994375703037125, Assignment=0.4454443194600675, Notify By Change=5.624296962879641E-4, Description Update=0.024184476940382452, Vendor Reference=0.007874015748031496, Contact Change=5.624296962879641E-4, Resolved=0.010686164229471317, Operator Update=0.0140607424071991, Pending vendor=0.02080989876265467, Vendor Reference Change=0.0011248593925759281, Analysis/Research=0.005061867266591676, Caused By CI=0.006749156355455568, Update from customer=0.01687289088863892, Reassignment=0.003374578177727784, Reopen=0.0140607424071991, Impact Change=0.007311586051743532, Communication with customer=0.0343082114735658, Quality Indicator Fixed=0.048931383577052866, External update=0.0140607424071991, Closed=0.0359955005624297, Affected CI Change=5.624296962879641E-4, Communication with vendor=0.007311586051743532, Referred=5.624296962879641E-4, Problem Closure=5.624296962879641E-4, Quality Indicator Set=0.01124859392575928};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;8476;664;602;82;0;-1.0;{Mail to Customer=0.024198086662915026, Status Change=0.16094541361845807, External Vendor Assignment=0.025886325267304444, Update=0.005627462014631401, Quality Indicator=0.016319639842431063, Urgency Change=0.009003939223410242, Open=0.0028137310073157004, Assignment=0.4355655599324705, Description Update=0.028700056274620148, Notify By Change=0.0016882386043894203, Vendor Reference=0.005064715813168261, Incident reproduction=5.627462014631402E-4, Resolved=0.012943162633652222, Operator Update=0.012380416432189083, Pending vendor=0.030388294879009566, Analysis/Research=0.008441193021947102, Caused By CI=0.009003939223410242, Problem Workaround=5.627462014631402E-4, Service Change=0.0011254924029262803, Update from customer=0.032076533483398985, Reopen=0.007315700619020821, Reassignment=0.007315700619020821, Impact Change=0.008441193021947102, Communication with customer=0.038829487900956666, Quality Indicator Fixed=0.04727068092290377, External update=0.014068655036578503, Closed=0.024198086662915026, Affected CI Change=0.0016882386043894203, Communication with vendor=0.010129431626336522, Problem Closure=5.627462014631402E-4, Quality Indicator Set=0.015194147439504783, OO Response=0.0016882386043894203};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;12419;665;585;89;0;-1.0;{Mail to Customer=0.023268112109994712, Status Change=0.15124272871496564, External Vendor Reassignment=5.288207297726071E-4, External Vendor Assignment=0.023796932839767318, Callback Request=0.0010576414595452142, Update=0.005817028027498678, Quality Indicator=0.020624008461131677, Urgency Change=0.009518773135906928, Open=0.0015864621893178213, Assignment=0.44368059227921736, Description Update=0.026441036488630356, Notify By Change=0.0026441036488630354, Vendor Reference=0.0031729243786356425, Incident reproduction=5.288207297726071E-4, Resolved=0.007932310946589107, Operator Update=0.01850872554204125, Pending vendor=0.022739291380222106, Vendor Reference Change=5.288207297726071E-4, Analysis/Research=0.006874669487043892, Caused By CI=0.005817028027498678, Problem Workaround=5.288207297726071E-4, Service Change=0.0015864621893178213, Update from customer=0.03278688524590164, Reassignment=0.006345848757271285, Reopen=0.01110523532522475, Impact Change=0.008989952406134321, Communication with customer=0.03437334743521946, Quality Indicator Fixed=0.06504494976203067, External update=0.010047593865679535, Closed=0.034902168164992066, Affected CI Change=0.0015864621893178213, Communication with vendor=0.005288207297726071, Quality Indicator Set=0.01110523532522475};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;8810;665;612;100;0;-1.0;{Mail to Customer=0.020821283979178717, Status Change=0.1769809138230191, External Vendor Assignment=0.02197802197802198, Update=0.008097165991902834, Quality Indicator=0.02313475997686524, Open=0.001735106998264893, Urgency Change=0.006940427993059572, Assignment=0.42047426257952575, Description Update=0.045112781954887216, Notify By Change=0.001735106998264893, Vendor Reference=0.006362058993637941, Contact Change=5.78368999421631E-4, Incident reproduction=5.78368999421631E-4, Resolved=0.009832272990167727, Operator Update=0.020242914979757085, Pending vendor=0.03643724696356275, Analysis/Research=0.002891844997108155, Caused By CI=0.006940427993059572, Problem Workaround=0.001735106998264893, Service Change=0.001735106998264893, Update from customer=0.021399652978600348, Reopen=0.012724117987275883, Reassignment=0.00578368999421631, Impact Change=0.006940427993059572, Communication with customer=0.03932909196067091, Quality Indicator Fixed=0.04800462695199537, External update=0.006940427993059572, Closed=0.026026604973973393, Affected CI Change=0.001735106998264893, Communication with vendor=0.010410641989589358, Quality Indicator Set=0.00578368999421631, OO Response=5.78368999421631E-4};NONALIGNING_ALL;{}
